customer_id,transaction_id,customer_name,customer_segment,product_name,quantity,unit_price,discount_percent,shipping_city,shipping_method,shipping_cost,payment_method,payment_status,Year,Month,Day,rating,returned,total_revenue
1008,87743,Pooja Kumar,Silver,Webcam,1,3095.78,0.04,Mumbai,Standard,30.26,Debit Card,Paid,2024,7,5,3.0,0,3002.2088000000003
1161,43100,Pooja Sharma,New,Keyboard,8,2169.76,0.38,Hyderabad,Standard,13.42,Debit Card,Paid,2023,3,5,4.0,0,10775.429600000001
1466,64263,Kavita Verma,Silver,Router,1,9447.351521955212,0.27,Hyderabad,Express,77.58,Credit Card,Paid,2023,6,8,2.0,0,6974.146611027304
1649,68261,Neha Yadav,Standard,Monitor,1,14230.18,0.22,Pune,Standard,40.46,Credit Card,Paid,2023,8,14,3.0,0,11140.000399999999
2520,46923,Sunil Kumar,Silver,Desk Lamp,2,1426.14,0.1,Chennai,Standard,17.74,Credit Card,Chargeback,2023,12,17,3.78987608752966,0,2584.792
276,75085,Neha Joshi,Premium,Keyboard,8,2527.94,0.32,Pune,Standard,66.17,Debit Card,Failed,2024,11,6,5.0,0,13818.1636
2368,67267,Pooja Joshi,Standard,USB Cable,1,209.16,0.31,LUCKNOW,Standard,86.09,Debit Card,Paid,2024,8,2,2.0,0,230.41039999999998
2023,12849,Alok Reddy,Silver,Desk Lamp,1,1407.5,0.17,Chennai,Pickup,6.66,Credit Card,Paid,2023,11,2,4.0,0,1174.885
2581,61854,Sunil Kumar,Premium,Smart Watch,6,9447.351521955212,0.39,Delhi,Standard,5.3,Credit Card,Paid,2024,12,5,5.0,0,34582.606570356074
1286,21175,Manish Verma,Premium,Laptop,10,51373.43,0.28,Lucknow,Pickup,3.15,Debit Card,Paid,2024,3,20,4.0,0,369891.846
1936,29203,Manish Joshi,Silver,USB Cable,2,9447.351521955212,0.28,BANGALORE,Standard,11.21,Credit Card,Refunded,2023,3,18,2.0,0,13615.396191615504
2348,26888,Anjali Singh,Standard,Speakers,8,3559.02,0.16,Delhi,Express,43.39,UPI,Paid,2023,6,24,2.0,1,23960.004399999998
565,40967,Vikas Kumar,Standard,Smart Watch,1,8072.27,0.22,Jaipur,Express,1.73,NetBanking,Failed,2024,5,13,5.0,0,6298.1006
2804,83208,Raj Kumar,New,Headphones,6,3674.82,0.22617299729052706,Delhi,Express,39.35,UPI,Pending,2023,8,8,3.0,0,17101.39967658095
2910,79102,Alok Gupta,Silver,Printer,1,10225.65,0.22,Delhi,Express,72.61,Wallet,Pending,2024,12,6,5.0,0,8048.616999999999
2851,87420,Manish Joshi,Silver,Router,4,2675.73,0.07,Chennai,Standard,85.92,NetBanking,Paid,2024,4,22,2.0,0,10039.6356
2069,46260,Ritu Singh,Standard,Headphones,6,3291.84,0.32,Lucknow,Standard,65.64,Credit Card,Pending,2023,8,12,3.0,0,13496.347199999998
1146,14754,Manish Sharma,Standard,External HDD,1,6366.76,0.38,Kolkata,Express,85.51,UPI,Paid,2023,2,11,5.0,0,4032.9012000000002
1559,45234,Amit Verma,Silver,Monitor,9,16736.41,0.14,Chennai,Express,41.36,NetBanking,Paid,2024,8,15,3.78987608752966,0,129581.1734
2548,78216,Pooja Verma,Gold,Monitor,1,15879.03,0.22,Pun,Standard,78.81,Debit Card,Chargeback,2024,1,3,1.0,0,12464.4534
1196,24101,Ritu Singh,Silver,Smart Watch,10,6873.47,0.02,Pune,Standard,92.06,NetBanking,Paid,2024,4,6,5.0,0,67452.06599999999
1526,26092,Neha Patel,Silver,Desk Lamp,2,1560.11,0.32,Pune,Standard,3.73,Credit Card,Paid,2023,8,4,4.0,0,2125.4795999999997
2643,63049,Pooja Singh,New,Mouse,2,680.93,0.32,Pune,Standard,84.44,UPI,Pending,2023,6,12,5.0,0,1010.5047999999999
1545,13810,Anjali Yadav,Standard,Keyboard,1,2257.35,0.06,Kolkata,Same Day,11.84,COD,Failed,2024,8,14,5.0,0,2133.749
1902,29187,Vikas Kumar,Premium,Webcam,6,2676.25,0.4,Lucknow,Standard,10.79,COD,Paid,2024,4,10,5.0,0,9645.29
1799,87217,Sunil Yadav,New,Speakers,4,4194.55,0.22617299729052706,Lucknow,Standard,82.5,UPI,Paid,2024,9,28,4.0,0,13065.92421686008
416,76911,Meera Reddy,Standard,Router,1,9447.351521955212,0.13,Hyderabad,Standard,40.06,UPI,Paid,2024,8,14,5.0,0,8259.255824101034
2843,77653,Pooja Kumar,Silver,Mouse,7,861.82,0.29,Delhi,Express,55.29,Credit Card,Paid,2024,2,10,5.0,1,4338.535400000001
1965,36800,Pooja Yadav,Standard,Tablet,4,28481.06,0.23,Ahmedabad,Standard,70.4,Credit Card,Paid,2023,8,20,5.0,0,87792.06480000001
2745,28795,Priya Singh,Standard,Headphones,10,3303.86,0.16,Jaipur,Express,58.41,Credit Card,Paid,2023,6,17,5.0,0,27810.834
1018,47755,Alok Joshi,Premium,Smart Watch,1,9072.94,0.39,Kolkata,Standard,61.11,Credit Card,Paid,2024,7,2,5.0,0,5595.6034
531,96846,Pooja Reddy,New,USB Cable,10,215.91,0.33,Lucknow,Standard,78.07,Debit Card,Pending,2024,5,6,5.0,0,1524.6669999999997
2606,93901,Anjali Joshi,Premium,Speakers,1,4596.16,0.24,Delhi,Standard,88.4,Debit Card,Paid,2023,3,13,4.0,1,3581.4816
2219,73666,Alok Sharma,Standard,Router,7,3110.79,0.07,Chennai,Same Day,50.77,Credit Card,Paid,2023,10,14,5.0,0,20302.012899999998
654,77307,Amit Verma,Premium,Mouse,7,869.78,0.22617299729052706,Pune,Express,35.12,UPI,Paid,2023,4,27,3.78987608752966,0,4746.534752916517
2083,51701,Manish Malhotra,New,Keyboard,4,2773.34,0.06,Hyderabad,Standard,58.61,Credit Card,Paid,2024,2,5,5.0,0,10486.368400000001
1047,28351,Amit Verma,New,Speakers,7,4219.92,0.32,Hyderabad,Standard,75.81,Debit Card,Paid,2024,9,1,5.0,0,20162.6292
1058,70657,Alok Malhotra,Standard,External HDD,2,6261.13,0.02,Delhi,Express,42.09,Debit Card,Paid,2023,12,13,4.0,0,12313.9048
2995,70072,Pooja Joshi,Silver,Monitor,3,15809.16,0.01,Delhi,Standard,22.91,UPI,Failed,2023,4,19,5.0,0,46976.1152
1053,39269,Suresh Reddy,Standard,Smart Watch,1,8948.68,0.2,Kolkata,Standard,28.96,Debit Card,Chargeback,2024,7,10,5.0,0,7187.904
626,54475,Meera Malhotra,Standard,Tablet,2,24267.79,0.09,Pune,Standard,62.59,Credit Card,Paid,2023,1,4,4.0,0,44229.9678
119,73480,unknown,Standard,Mouse,7,808.8,0.28,Mumbai,Standard,60.8,Debit Card,Paid,2023,7,16,1.0,0,4137.151999999999
2114,59309,Sunil Singh,Gold,Gaming Chair,8,13179.65,0.22,Bangalore,Express,16.16,NetBanking,Paid,2024,5,1,4.0,0,82257.176
1339,38809,Shweta Joshi,Standard,Desk Lamp,1,1280.14,0.14,Delhi,Express,59.08,NetBanking,Chargeback,2023,10,16,5.0,0,1160.0004
2695,31087,Pooja Singh,Premium,Laptop,7,275000.0,0.05,Ahmedabad,Express,78.6,Debit Card,Paid,2023,6,24,2.0,1,1828828.6
388,43536,Manish Gupta,Standard,Webcam,4,3268.02,0.08,Lucknow,Standard,61.54,Credit Card,Paid,2023,1,7,3.78987608752966,1,12087.853600000002
2981,77354,Kavita Gupta,Standard,Tablet,4,28129.82,0.14,Chennai,Standard,86.9,Debit Card,Paid,2024,11,7,5.0,0,96853.48079999999
952,34323,Kavita Kumar,Standard,Speakers,8,3920.67,0.31,Lucknow,Standard,62.27,Credit Card,Paid,2024,5,25,4.0,0,21704.3684
2128,43652,Raj Verma,Silver,External HDD,2,6669.57,0.27,Jaipur,Standard,92.76,COD,Paid,2024,3,1,1.0,0,9830.332199999999
2548,53025,Shweta Reddy,Silver,Webcam,4,3138.6,0.4,Pune,Same Day,98.53,Debit Card,Paid,2024,8,20,3.78987608752966,0,7631.169999999999
1882,40763,Anjali Verma,Standard,Power Bank,3,2206.0,0.38,Lucknow,Express,21.59,Credit Card,Pending,2024,1,22,4.0,0,4124.75
2552,39655,Kavita Yadav,Standard,Router,4,2573.54,0.16,Mumbai,Standard,59.55,COD,Paid,2023,12,7,3.78987608752966,1,8706.6444
692,49218,Pooja Patel,Standard,Headphones,7,3472.59,0.22617299729052706,Ahmedabad,Standard,46.24,NetBanking,Paid,2024,6,4,5.0,0,18856.527379372223
2975,48508,Sunil Kumar,Standard,Printer,10,11319.54,0.2,Lucknow,Standard,49.58,Credit Card,Paid,2024,5,10,5.0,0,90605.90000000001
940,38499,Pooja Sharma,Premium,Router,1,2678.37,0.17,Pune,Standard,39.95,UPI,Paid,2023,1,22,3.78987608752966,0,2262.9970999999996
2407,11226,Pooja Sharma,Silver,Power Bank,10,2274.93,0.25,Hyderabad,Standard,15.78,Debit Card,Paid,2023,3,13,4.0,0,17077.754999999997
822,28371,Amit Verma,Silver,Mouse,4,914.82,0.04,Chennai,Standard,22.49,Credit Card,Paid,2023,10,22,5.0,0,3535.3988
1014,85073,Raj Singh,Silver,Gaming Chair,1,11606.24,0.08,chennai,Pickup,74.5,Debit Card,Failed,2024,10,7,3.78987608752966,0,10752.2408
795,81065,Raj Sharma,Standard,Phone Stand,3,744.09,0.08,Bangalore ,Same Day,44.62,Credit Card,Pending,2023,11,26,3.78987608752966,0,2098.3084
759,80981,Amit Joshi,Gold,Power Bank,2,2155.73,0.12,Delhi,Standard,29.97,UPI,Paid,2023,9,12,5.0,0,3824.0548
2170,51737,Suresh Sharma,Silver,External HDD,2,5791.49,0.27,Kolkata,Standard,89.75,Credit Card,Pending,2024,6,28,4.0,0,8545.3254
987,84890,Sunil Reddy,Standard,Tablet,1,27398.2,0.22617299729052706,Kolkata,Standard,87.04,Credit Card,Paid,2023,1,25,3.78987608752966,0,21288.50698563468
2005,81970,Anjali Reddy,Standard,Monitor,1,15281.63,0.09, Mumbai,Standard,2.84,Credit Card,Paid,2023,6,16,4.0,0,13909.1233
947,64810,Anjali Patel,Standard,Router,1,2629.2,0.38,Bangalore,Standard,2.83,Credit Card,Paid,2023,4,23,3.0,0,1632.9339999999997
926,24132,Raj Sharma,Standard,Gaming Chair,10,12389.81,0.18,Chennai,Standard,46.68,Debit Card,Failed,2024,8,8,5.0,0,101643.12199999999
739,77527,Amit Kumar,Gold,Monitor,2,16798.85,0.38,Bangalore,Standard,32.48,UPI,Paid,2024,2,5,5.0,0,20863.053999999996
1524,36713,Vikas Sharma,Gold,External HDD,1,6402.1,0.01,Ahmedabad,Standard,54.76,UPI,Paid,2024,10,12,3.0,0,6392.839000000001
2624,49414,Rahul Patel,Standard,USB Cable,6,220.64,0.03,Kolkata,Standard,94.91,Credit Card,Failed,2023,6,6,5.0,0,1379.0348
2713,83420,Rahul Reddy,Premium,Monitor,4,15583.27,0.16,Ahmedabad,Express,88.22,UPI,Failed,2023,2,13,5.0,0,52448.0072
1080,33954,Ritu Verma,Silver,Speakers,1,3607.88,0.2,Chennai,Same Day,4.67,COD,Paid,2023,7,13,1.0,0,2890.974
182,26791,Neha Malhotra,Premium,Phone Stand,2,905.08,0.16,Jaipur,Pickup,26.5,Debit Card,Paid,2023,6,11,5.0,0,1547.0344
1460,84957,Sunil Yadav,New,Monitor,4,13613.24,0.04,Chennai,Same Day,46.26,Credit Card,Paid,2024,9,4,2.0,0,52321.1016
730,59003,Suresh Patel,Standard,Monitor,2,14290.8,0.35,hyderabad,Standard,47.74,UPI,Paid,2024,1,3,5.0,0,18625.780000000002
2579,24313,Suresh Kumar,Gold,Speakers,1,4034.87,0.33,Lucknow,Express,15.06,Debit Card,Paid,2023,4,15,1.0,0,2718.4228999999996
1481,73033,Kavita Sharma,Gold,Router,1,3003.28,0.13,Chennai,Pickup,33.24,Credit Card,Pending,2023,10,11,5.0,0,2646.0936
1723,80854,Alok Reddy,Premium,External HDD,3,6652.25,0.11,Jaipur,Express,41.98,COD,Paid,2023,8,5,3.0,0,17803.4875
1240,69491,Kavita Malhotra,New,Smart Watch,7,8244.75,0.33,Pune,Standard,60.87,Debit Card,Refunded,2024,10,8,2.0,0,38728.7475
1899,26712,Vikas Verma,Gold,Power Bank,9,2067.79,0.24,Bangalore,Express,45.95,Credit Card,Paid,2023,1,16,5.0,0,14189.633600000001
958,96401,Amit Patel,Standard,Gaming Chair,8,11341.71,0.16,Jaipur,Standard,2.01,Debit Card,Paid,2023,6,14,5.0,0,76218.30119999999
2728,11333,Priya Malhotra,Standard,Phone Stand,9,851.28,0.07,Jaipur,Standard,31.91,Credit Card,Paid,2024,3,24,5.0,0,7157.123599999999
286,67540,Rahul Verma,Standard,Laptop,9,47271.23,0.21,Chennai,Pickup,4.87,UPI,Paid,2023,12,19,3.78987608752966,0,336103.3153
1281,42723,Ritu Verma,Silver,Desk Lamp,2,1289.48,0.21,Hyderabad,Express,16.67,Credit Card,Pending,2024,8,2,5.0,0,2054.0484
2261,45501,Sunil Gupta,Silver,Webcam,7,2743.76,0.1,Bangalore,Standard,72.23,Credit Card,Paid,2023,10,21,2.0,0,17357.918
411,28954,Shweta Gupta,Silver,Keyboard,1,2389.18,0.38,Mumbai,Standard,40.06,Credit Card,Paid,2024,1,28,5.0,0,1521.3515999999997
591,60908,Sunil Patel,Silver,Keyboard,10,2280.3,0.32,Jaipur,Pickup,19.5,Credit Card,Paid,2024,10,25,1.0,0,15525.539999999999
1413,40820,Alok Joshi,Premium,Smart Watch,1,8897.03,0.11,Mumbai,Standard,26.02,NetBanking,Paid,2024,9,17,5.0,0,7944.376700000001
1611,92049,Meera Malhotra,Gold,Mouse,5,821.61,0.27,Lucknow,Standard,34.88,UPI,Paid,2024,12,27,4.0,1,3033.7565
172,67011,Ritu Patel,Standard,Headphones,4,3952.7,0.31,Lucknow,Standard,52.24,NetBanking,Pending,2024,3,19,5.0,0,10961.692
2416,67947,Meera Singh,Standard,Power Bank,4,1971.54,0.33,Ahmedabad,Express,78.01,Credit Card,Paid,2024,3,4,5.0,0,5361.7372
2241,63190,Rahul Gupta,Gold,Laptop,5,47538.9,0.06,Delhi,Standard,93.21,COD,Paid,2023,1,11,3.0,0,223526.03999999998
461,26254,Ritu Patel,Silver,Headphones,1,3724.83,0.3,Delhi,Pickup,98.13,UPI,Paid,2023,12,12,1.0,0,2705.511
1923,41654,Kavita Verma,New,Gaming Chair,2,10465.76,0.04,Kolkata,Pickup,26.42,NetBanking,Refunded,2023,1,2,3.0,0,20120.6792
328,49937,Neha Malhotra,Gold,Smart Watch,8,8441.75,0.21,Ahmedabad,Express,68.51,UPI,Paid,2023,5,3,5.0,0,53420.37
1710,72217,Vikas Joshi,Silver,Printer,1,12309.62,0.12,Jaipur,Standard,44.68,Credit Card,Paid,2024,6,18,1.0,0,10877.145600000002
303,51065,Pooja Kumar,Silver,Laptop,2,52230.14,0.01,Jaipur,Express,99.84,Wallet,Pending,2023,3,2,3.78987608752966,1,103515.51719999999
606,42660,Suresh Joshi,New,Tablet,5,23176.98,0.02,Chennai,Standard,45.97,UPI,Paid,2024,11,10,1.0,0,113613.17199999999
2665,38077,Meera Sharma,Premium,Tablet,8,24882.47,0.19,Kolkata,Standard,31.46,Debit Card,Paid,2023,10,26,5.0,0,161269.86560000002
2190,84653,Sunil Singh,Silver,Headphones,8,3486.37,0.01,Delhi,Standard,15.95,Debit Card,Paid,2023,1,5,3.0,0,27628.0004
1298,54360,Meera Verma,Silver,External HDD,8,5454.6,0.09,Hyderabad,Standard,95.29,Credit Card,Pending,2023,2,12,3.78987608752966,0,39804.778000000006
247,88759,Sunil Singh,Silver,USB Cable,1,210.24,0.25,Jaipur,Standard,41.45,Debit Card,Paid,2024,4,18,5.0,0,199.13
2996,38707,Amit Gupta,Premium,Keyboard,1,2458.03,0.07,Jaipur,Same Day,15.43,Debit Card,Paid,2023,11,28,3.78987608752966,0,2301.3979
2867,39495,Alok Sharma,Gold,Gaming Chair,6,12469.69,0.35,Ahmedabad,Standard,1.54,UPI,Paid,2023,11,17,5.0,0,48633.331000000006
715,85683,Anjali Reddy,Standard,Speakers,2,4081.77,0.14,Jaipur,Standard,79.65,Debit Card,Paid,2024,5,28,5.0,0,7100.2944
2552,39293,Ritu Patel,Premium,Router,4,2916.13,0.31,Lucknow,Pickup,9.89,UPI,Paid,2024,6,24,2.0,0,8058.4088
2245,70206,Sunil Reddy,Silver,External HDD,5,6528.28,0.03,Pune,Standard,17.02,NetBanking,Paid,2024,10,24,4.0,0,31679.177999999996
2818,92874,Priya Gupta,Standard,Speakers,2,9447.351521955212,0.4,Lucknow,Standard,13.37,UPI,Paid,2024,1,15,4.0,0,11350.191826346254
59,28667,Suresh Joshi,Standard,Phone Stand,3,832.53,0.27,Lucknow,Express,34.23,Credit Card,Chargeback,2024,5,23,3.0,1,1857.4707
2600,36684,Sunil Sharma,Gold,Router,3,2901.89,0.28,Mumbai,Standard,28.21,Credit Card,Paid,2023,4,18,5.0,0,6296.2924
977,46988,Suresh Sharma,Standard,Laptop,9,46926.58,0.27,Mumbai,Express,36.11,Wallet,Paid,2024,1,7,5.0,0,308343.7406
317,90147,Anjali Gupta,Silver,Tablet,9,24201.88,0.12,Pune,Standard,65.38,UPI,Chargeback,2024,3,24,4.0,0,191744.26960000003
1552,24488,Pooja Singh,Gold,Tablet,10,9447.351521955212,0.1,Bangalore,Standard,6.28,UPI,Paid,2024,3,16,1.0,1,85032.44369759691
2699,76717,Ritu Malhotra,Gold,Keyboard,3,2752.11,0.21,Kolkata,Standard,35.55,NetBanking,Paid,2023,10,20,5.0,0,6558.050700000001
1990,81697,Ritu Verma,Gold,Mouse,1,803.59,0.2,Hyderabad,Standard,4.05,UPI,Paid,2023,11,3,5.0,1,646.922
2324,65673,Raj Joshi,Premium,External HDD,9,5944.37,0.3,Ahmedabad,Standard,12.25,NetBanking,Paid,2023,1,16,5.0,0,37461.780999999995
2619,81907,Amit Verma,Gold,External HDD,7,5752.41,0.25,Pune,Standard,65.98,UPI,Paid,2024,9,16,5.0,0,30266.132499999996
429,83040,Meera Verma,Standard,External HDD,1,5354.36,0.14,Lucknow,Express,23.84,Credit Card,Paid,2024,1,24,4.0,0,4628.5896
1917,95843,Anjali Sharma,Premium,Phone Stand,9,714.6,0.1,Mumbai,Standard,63.48,UPI,Paid,2024,3,21,1.0,0,5851.74
116,23180,Amit Joshi,Standard,Laptop,1,60577.58,0.23,Hyderabad,Standard,62.19,Debit Card,Paid,2024,9,23,4.0,1,46706.926600000006
698,82855,Sunil Kumar,Gold,Phone Stand,10,739.57,0.38,Chennai,Standard,45.81,Debit Card,Paid,2024,8,17,3.0,0,4631.144000000001
288,34324,Pooja Yadav,Premium,Webcam,4,3253.27,0.3,Hyderabad,Pickup,83.49,NetBanking,Paid,2024,7,11,2.0,1,9192.645999999999
1396,71909,Anjali Patel,Standard,Gaming Chair,1,10832.97,0.38,Kolkata,Same Day,25.74,Credit Card,Paid,2023,2,14,5.0,0,6742.1813999999995
2574,85059,Amit Verma,Premium,Smart Watch,1,7800.12,0.17,Lucknow,Express,4.89,UPI,Pending,2024,11,12,5.0,0,6478.9896
1311,84774,Amit Verma,Silver,Power Bank,10,1792.02,0.1,Delhi,Standard,34.29,UPI,Chargeback,2024,9,5,5.0,0,16162.470000000001
2758,83902,Neha Kumar,Standard,Desk Lamp,1,1363.04,0.08,Delhi,Express,85.93,COD,Failed,2024,1,15,2.0,0,1339.9268000000002
2337,86333,Suresh Malhotra,Standard,Router,1,3113.32,0.26,Pune,Standard,19.98,COD,Paid,2024,6,20,5.0,0,2323.8368
1408,18130,Kavita Singh,Standard,Monitor,10,15346.65,0.27,Jaipur,Standard,29.52,COD,Paid,2024,12,24,3.0,0,112060.065
182,85758,Raj Patel,Premium,Laptop,7,57894.15,0.16,Kolkata,Standard,56.84,UPI,Pending,2023,11,17,5.0,0,340474.442
1758,80433,Vikas Sharma,Silver,Router,8,3222.89,0.09,Mumbai,Standard,69.14,Debit Card,Chargeback,2024,9,7,3.0,0,23531.7792
1227,42370,Anjali Patel,Standard,Gaming Chair,1,11851.96,0.36,Lucknow,Standard,27.43,UPI,Paid,2024,4,11,1.0,0,7612.6844
1130,13698,Kavita Verma,Premium,External HDD,1,5296.59,0.36,Chennai,Standard,58.19,Debit Card,Paid,2023,12,19,5.0,0,3448.0076000000004
575,25155,Sunil Reddy,New,Power Bank,1,2254.59,0.36,Mumbai,Same Day,78.33,Credit Card,Paid,2024,4,6,2.0,0,1521.2676000000001
2282,36405,Vikas Sharma,Standard,Monitor,9,16818.8,0.24,Lucknow,Standard,49.16,Credit Card,Paid,2024,11,17,4.0,0,115089.752
121,88811,Shweta Singh,Silver,Mouse,2,812.42,0.32,Bangalore,Standard,55.63,Credit Card,Paid,2024,1,7,4.0,0,1160.5212
1519,52665,Priya Malhotra,Standard,Desk Lamp,1,1682.42,0.18,Hyderabad,Same Day,7.96,Debit Card,Paid,2023,10,19,1.0,0,1387.5444000000002
870,70604,Priya Singh,Premium,Phone Stand,5,861.29,0.05,Jaipur,Express,80.48,NetBanking,Paid,2024,1,13,5.0,0,4171.607499999999
479,55666,Vikas Verma,Gold,Smart Watch,1,7749.14,0.08,Chennai,Standard,15.29,Credit Card,Paid,2023,3,22,5.0,1,7144.4988
1089,82989,Manish Patel,Standard,Printer,9,13763.6,0.04,Hyderabad,Standard,52.64,UPI,Refunded,2024,12,25,1.0,1,118970.144
1767,12494,Vikas Singh,Standard,Tablet,6,28422.41,0.13,Bangalore,Express,55.63,UPI,Paid,2023,7,27,5.0,0,148420.6102
595,54183,Vikas Verma,Silver,USB Cable,9,227.76,0.38,Kolkata,Same Day,59.29,Debit Card,Paid,2023,11,13,5.0,0,1330.1908
722,24033,Priya Singh,Silver,Mouse,1,814.74,0.17,Chennai,Express,34.22,NetBanking,Paid,2024,1,6,5.0,0,710.4542
2608,48196,Kavita Gupta,Standard,Power Bank,1,2019.38,0.03,Mumbai,Same Day,96.63,UPI,Refunded,2023,9,9,5.0,0,2055.4286
1420,99608,Amit Verma,Standard,Power Bank,8,1735.48,0.22,Jaipur,Standard,62.79,UPI,Paid,2023,2,10,5.0,0,10892.185200000002
344,91154,Neha Gupta,Silver,Phone Stand,1,856.82,0.38,Pune,Express,89.91,Debit Card,Paid,2024,9,7,5.0,0,621.1384
503,10304,Meera Malhotra,Silver,Monitor,1,16526.05,0.28,Pune,Standard,22.69,Debit Card,Paid,2023,9,23,5.0,0,11921.446
2206,79727,Alok Gupta,Silver,USB Cable,4,221.76,0.23,Pune,Standard,62.06,UPI,Paid,2023,7,13,2.0,0,745.0808
2012,86215,Suresh Patel,Silver,Speakers,6,4213.59,0.22,Mumbai,Standard,87.18,NetBanking,Paid,2023,9,17,4.0,0,19806.7812
695,34501,Kavita Kumar,Gold,Tablet,1,28421.05,0.37,Lucknow,Standard,70.16,Credit Card,Pending,2024,11,24,5.0,0,17975.4215
2984,78898,Priya Yadav,Silver,Desk Lamp,9,1327.95,0.04,Ahmedabad,Express,58.3,Credit Card,Paid,2023,3,7,5.0,0,11531.788
1547,89035,Raj Singh,Standard,Desk Lamp,4,1578.36,0.36,Delhi,Standard,83.74,Credit Card,Pending,2024,10,27,4.0,0,4124.3416
736,31711,Meera Malhotra,Gold,Headphones,10,3539.45,0.12,Ahmedabad,Standard,90.11,NetBanking,Paid,2023,2,4,5.0,0,31237.27
1191,59082,Meera Patel,Gold,External HDD,5,6172.52,0.26,Chennai,Standard,66.14,NetBanking,Failed,2023,11,8,5.0,0,22904.464
1893,52344,Ritu Joshi,Silver,Tablet,6,23044.69,0.29,Mumbai,Standard,15.08,Credit Card,Paid,2023,10,6,3.0,0,98185.45939999999
2126,44778,Raj Verma,Standard,Speakers,8,3924.77,0.01,Kolkata,Standard,6.14,Credit Card,Failed,2024,1,24,3.0,0,31090.3184
1960,29962,Meera Verma,Silver,Monitor,1,15499.7,0.29,Lucknow,Standard,84.92,UPI,Paid,2023,6,6,5.0,0,11089.707
2245,91637,Rahul Yadav,Standard,Webcam,6,3235.15,0.22617299729052706,Jaipur,Pickup,58.88,Debit Card,Paid,2024,5,16,5.0,0,15079.558566893307
1287,95056,???,Silver,Webcam,3,2951.57,0.37,Kolkata,Standard,59.31,UPI,Paid,2024,6,20,5.0,0,5637.777300000001
1705,10054,Alok Yadav,Gold,Router,7,3070.24,0.22617299729052706,Lucknow,Express,26.87,Debit Card,Paid,2024,10,26,3.0,0,16657.712317591126
2231,68330,Neha Sharma,Standard,Webcam,10,2677.14,0.38,Delhi,Standard,56.23,Debit Card,Paid,2023,3,7,4.0,0,16654.498
1552,33023,Sunil Verma,Gold,Laptop,6,56708.28,0.22617299729052706,Ahmedabad,Standard,15.01,COD,Paid,2024,10,14,3.0,0,263309.4000472573
942,36282,Amit Verma,Standard,Keyboard,2,2621.68,0.32,Chennai,Standard,90.54,Debit Card,Paid,2024,8,10,5.0,0,3656.0247999999992
1949,35825,Amit Verma,Silver,Tablet,7,21976.99,0.33,Hyderabad,Same Day,26.88,Credit Card,Refunded,2024,5,5,5.0,0,103098.96310000001
64,17965,Ritu Patel,Silver,Power Bank,7,1846.61,0.34,Lucknow,Same Day,58.8,UPI,Pending,2024,11,3,4.0,0,8590.138199999998
217,90698,Vikas Joshi,Standard,Headphones,1,3404.41,0.09,Kolkata,Pickup,52.54,Debit Card,Paid,2024,5,28,2.0,0,3150.5531
1312,37893,Sunil Sharma,Standard,Monitor,7,13194.04,0.29,Kolkata,Same Day,29.41,Debit Card,Paid,2024,10,20,3.78987608752966,0,65603.7888
516,97236,Amit Verma,Silver,Phone Stand,1,841.79,0.37,Jaipur,Same Day,3.45,Debit Card,Paid,2024,3,9,3.78987608752966,0,533.7777
585,90773,Kavita Patel,Gold,Monitor,5,13121.73,0.39,Ahmedabad,Standard,32.07,Credit Card,Pending,2024,7,6,4.0,0,40053.34649999999
1213,48669,Pooja Joshi,Silver,Phone Stand,6,919.84,0.17,Pune,Standard,14.24,NetBanking,Pending,2024,9,6,3.0,0,4595.043199999999
845,89984,Rahul Yadav,Premium,Webcam,2,3154.02,0.19,Kolkata,Pickup,95.02,Debit Card,Paid,2024,11,25,3.0,0,5204.532400000001
8,88962,Alok Verma,Gold,Smart Watch,1,7622.88,0.31,Delhi,Express,34.04,NetBanking,Chargeback,2024,5,19,3.78987608752966,0,5293.8272
963,78032,Shweta Sharma,Standard,Tablet,4,27677.67,0.01,Chennai,Standard,74.5,UPI,Paid,2023,8,13,3.78987608752966,0,109678.0732
2020,87688,Suresh Sharma,Standard,Mouse,2,692.61,0.29,Lucknow ,Express,64.61,COD,Paid,2024,5,5,4.0,0,1048.1162
1954,91158,Rahul Joshi,Premium,Webcam,6,2932.9,0.39,Hyderabad,Standard,25.54,UPI,Paid,2024,6,8,5.0,0,10759.954000000002
622,82948,Manish Patel,Gold,Gaming Chair,5,10391.06,0.23,Lucknow,Standard,42.98,Debit Card,Paid,2024,3,5,4.0,0,40048.561
2185,91733,Amit Kumar,New,Router,2,2574.83,0.05,Kolkata,Standard,37.66,Debit Card,Chargeback,2024,9,11,5.0,0,4929.8369999999995
319,45065,Rahul Verma,Gold,Phone Stand,4,9447.351521955212,0.14,Chennai,Standard,67.36,COD,Paid,2023,6,25,5.0,0,32566.249235525927
2284,58026,Ritu Sharma,Standard,Headphones,9,3532.07,0.17,Lucknow,Standard,49.39952138694063,UPI,Paid,2024,5,1,5.0,0,26433.962421386943
328,66820,Rahul Patel,Standard,Mouse,8,696.76,0.01,Kolkata,Express,58.22,UPI,Paid,2024,7,5,5.0,0,5576.5592
359,52911,Shweta Sharma,Silver,Tablet,10,28503.65,0.21,Jaipur,Express,19.62,UPI,Paid,2023,9,20,5.0,0,225198.45500000002
